player,game,game_time,market,line,bookmaker,over_odds,under_odds
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,draftkings,-105,-125
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-154,120
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-120,-110
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,150,-198
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,draftkings,-135,105
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-110,-120
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,draftkings,110,-142
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,145,-188
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,fanduel,-140,110
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,fanduel,-113,-113
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,fanduel,-118,-108
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,fanduel,112,-142
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,fanduel,140,-180
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,fanduel,-136,106
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,fanduel,-162,126
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,williamhill_us,-154,112
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,williamhill_us,133,-184
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,williamhill_us,-131,-104
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,williamhill_us,-121,-113
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,williamhill_us,104,-142
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,williamhill_us,-135,-101
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,williamhill_us,139,-194
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,williamhill_us,-115,-119
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,4.5,betrivers,-148,110
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betrivers,138,-186
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betrivers,185,-250
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betrivers,230,-335
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betrivers,120,-159
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betrivers,-114,-117
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,betrivers,-124,-107
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,bovada,-115,-115
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,bovada,-160,120
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,bovada,-135,105
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,bovada,145,-190
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,bovada,-135,105
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,bovada,-115,-115
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,bovada,115,-150
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,bovada,155,-210
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betonlineag,149,-196
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betonlineag,-111,-116
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betonlineag,-156,121
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,betonlineag,-137,106
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betonlineag,-130,100
Jalen Duren,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,0.5,betonlineag,876,-2500
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,betonlineag,112,-145
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,betonlineag,-111,-116
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betonlineag,144,-189
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,betmgm,110,-150
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betmgm,-140,105
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betmgm,150,-200
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betmgm,-155,115
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,3.5,betmgm,-140,105
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,betmgm,-120,-115
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betmgm,140,-190
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,1.5,betmgm,-115,-115
Malik Beasley,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,2.5,betmgm,145,-200
Isaiah Stewart II,Detroit Pistons @ Charlotte Hornets,2024-11-07T00:10:00Z,player_threes,0.5,betmgm,220,-300
Andrew Nembhard,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,0.5,draftkings,-234,176
Bennedict Mathurin,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-105,-125
Franz Wagner,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,160,-212
Jalen Suggs,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-188,145
Kentavious Caldwell-Pope,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-110,-120
Myles Turner,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,-148,115
Pascal Siakam,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,draftkings,126,-162
Tyrese Haliburton,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,2.5,draftkings,-105,-125
Bennedict Mathurin,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,fanduel,102,-130
Franz Wagner,Orlando Magic @ Indiana Pacers,2024-11-07T00:10:00Z,player_threes,1.5,fanduel,162,-210
