player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Trae Young,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,2.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,-148,112
OG Anunoby,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,2.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,144,-194
Mikal Bridges,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,-130,-102
Caris LeVert,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,108,-144
Jalen Brunson,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,-114,-114
Karl-Anthony Towns,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,-146,110
Zaccharie Risacher,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,fanduel,2025-04-05T14:52:39Z,2025-04-05T14:43:55Z,-146,110
Trae Young,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,2.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-145,114
OG Anunoby,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,2.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,150,-195
Karl-Anthony Towns,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-145,114
Zaccharie Risacher,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-140,110
Mikal Bridges,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-130,100
Jalen Brunson,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-115,-115
Caris LeVert,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-110,-120
Josh Hart,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,175,-230
Dyson Daniels,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,0.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-200,154
Onyeka Okongwu,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,0.5,draftkings,2025-04-05T14:54:34Z,2025-04-05T14:56:42Z,-154,120
Onyeka Okongwu,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,0.5,betonlineag,2025-04-05T14:54:34Z,2025-04-05T14:56:28Z,-154,118
Trae Young,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,2.5,betonlineag,2025-04-05T14:54:34Z,2025-04-05T14:56:28Z,-147,114
Jalen Brunson,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,betonlineag,2025-04-05T14:54:34Z,2025-04-05T14:56:28Z,-130,100
Josh Hart,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,betonlineag,2025-04-05T14:54:34Z,2025-04-05T14:56:28Z,174,-233
Mikal Bridges,New York Knicks @ Atlanta Hawks,2025-04-05T19:10:00Z,player_threes,1.5,betonlineag,2025-04-05T14:54:34Z,2025-04-05T14:56:28Z,-130,100
