player,game,game_time,market,line,bookmaker,over_odds,under_odds
Brandon Miller,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,4.5,draftkings,115,-148
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,draftkings,126,-162
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,draftkings,120,-154
Caleb Martin,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,fanduel,162,-210
Jared McCain,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,fanduel,-104,-122
Brandon Miller,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,fanduel,-160,124
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,fanduel,144,-186
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,fanduel,136,-174
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,fanduel,122,-156
Josh Green,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,fanduel,-136,106
Vasilije Micic,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,fanduel,102,-130
Guerschon Yabusele,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,fanduel,-130,102
Brandon Miller,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,4.5,williamhill_us,112,-154
Vasilije Micic,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,williamhill_us,-106,-129
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,williamhill_us,112,-154
Josh Green,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,williamhill_us,-174,126
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,williamhill_us,112,-154
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,betmgm,115,-155
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,betmgm,115,-150
Brandon Miller,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,4.5,betmgm,120,-160
Josh Green,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betmgm,-175,130
Vasilije Micic,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betmgm,-105,-125
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,betrivers,-250,180
Jared McCain,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,betrivers,-109,-122
Kelly Oubre Jr,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betrivers,120,-159
Caleb Martin,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betrivers,143,-195
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,betrivers,-230,165
Brandon Miller,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,betrivers,135,-182
Josh Green,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betrivers,200,-278
Guerschon Yabusele,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betrivers,-136,102
Vasilije Micic,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,betrivers,100,-134
Brandon Miller,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,4.5,bovada,140,-185
Josh Green,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,bovada,-150,115
Paul George,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,2.5,bovada,120,-160
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,bovada,115,-150
Vasilije Micic,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,1.5,bovada,100,-130
Tyrese Maxey,Philadelphia 76ers @ Charlotte Hornets,2024-12-04T00:10:00Z,player_threes,3.5,betonlineag,117,-152
