player,game,game_time,market,line,bookmaker,over_odds,under_odds
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,4.5,fanduel,124,-160
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,fanduel,-162,126
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,fanduel,104,-132
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,4.5,draftkings,114,-145
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,3.5,draftkings,135,-175
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,draftkings,-115,-115
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,williamhill_us,-109,-125
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,4.5,williamhill_us,120,-166
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,williamhill_us,-174,126
Amen Thompson,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,williamhill_us,178,-254
Alperen Sengun,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,williamhill_us,152,-214
Jimmy Butler,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,williamhill_us,133,-184
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,betrivers,-162,120
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,betrivers,-105,-127
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,4.5,betrivers,117,-157
Amen Thompson,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,betmgm,200,-285
Jimmy Butler,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,betmgm,135,-185
Alperen Sengun,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,betmgm,160,-210
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,3.5,betmgm,135,-185
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,betmgm,-105,-125
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,3.5,betmgm,-160,120
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,bovada,-105,-125
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,3.5,bovada,145,-190
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,3.5,bovada,-170,130
Jalen Green,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,3.5,betonlineag,139,-182
Dillon Brooks,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,2.5,betonlineag,-105,-123
Stephen Curry,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,4.5,betonlineag,120,-156
Amen Thompson,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,betonlineag,182,-244
Alperen Sengun,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,betonlineag,158,-208
Jimmy Butler,Golden State Warriors @ Houston Rockets,2025-02-14T01:10:00Z,player_threes,0.5,betonlineag,134,-175
Trey Murphy III,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,3.5,fanduel,130,-166
Zach LaVine,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,fanduel,-146,114
C.J. McCollum,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,fanduel,-154,120
DeMar DeRozan,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,1.5,fanduel,148,-192
Keegan Murray,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,1.5,fanduel,-172,134
Malik Monk,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,fanduel,102,-130
Trey Murphy III,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,3.5,draftkings,124,-160
Zach LaVine,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,draftkings,-154,120
C.J. McCollum,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,draftkings,-130,100
Malik Monk,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,draftkings,110,-140
Jose Alvarado,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,draftkings,145,-188
Keegan Murray,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,1.5,draftkings,-195,150
DeMar DeRozan,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,1.5,draftkings,130,-166
Domantas Sabonis,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,0.5,draftkings,-120,-110
Zach LaVine,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,williamhill_us,-148,108
Jose Alvarado,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,williamhill_us,143,-199
Malik Monk,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,williamhill_us,104,-142
C.J. McCollum,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,2.5,williamhill_us,-148,108
DeMar DeRozan,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,1.5,williamhill_us,133,-184
Trey Murphy III,Sacramento Kings @ New Orleans Pelicans,2025-02-14T01:10:00Z,player_threes,3.5,williamhill_us,116,-160
