player,game,game_time,market,line,bookmaker,over_odds,under_odds
Jrue Holiday,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,120,-154
Paolo Banchero,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,-150,118
Jayson Tatum,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,3.5,fanduel,144,-186
Jaylen Brown,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,-115,-111
Cole Anthony,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,-104,-122
Kentavious Caldwell-Pope,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,-132,104
Tristan da Silva,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,152,-196
Kristaps Porzingis,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,fanduel,-128,100
Jayson Tatum,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,3.5,draftkings,130,-166
Payton Pritchard,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,2.5,draftkings,-105,-125
Derrick White,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,2.5,draftkings,100,-130
Paolo Banchero,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,draftkings,-166,130
Kentavious Caldwell-Pope,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,draftkings,-160,124
Kristaps Porzingis,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,draftkings,-130,100
Cole Anthony,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,draftkings,-120,-110
Jaylen Brown,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,draftkings,-105,-125
Jrue Holiday,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,draftkings,130,-166
Wendell Carter Jr,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,0.5,draftkings,-160,124
Anthony Black,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,0.5,williamhill_us,-117,-117
Cole Anthony,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,-117,-117
Jaylen Brown,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,-113,-121
Paolo Banchero,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,-174,126
Kristaps Porzingis,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,-148,108
Payton Pritchard,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,2.5,williamhill_us,-113,-121
Wendell Carter Jr,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,0.5,williamhill_us,-166,120
Al Horford,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,104,-142
Jayson Tatum,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,3.5,williamhill_us,120,-166
Derrick White,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,2.5,williamhill_us,-113,-121
Jrue Holiday,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,120,-166
Tristan da Silva,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,133,-184
Jonathan Isaac,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,0.5,williamhill_us,-184,133
Kentavious Caldwell-Pope,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,williamhill_us,-148,108
Jaylen Brown,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,betonlineag,-112,-115
Jayson Tatum,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,3.5,betonlineag,134,-175
Cole Anthony,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,1.5,betonlineag,-111,-116
Derrick White,Orlando Magic @ Boston Celtics,2025-01-18T00:10:00Z,player_threes,2.5,betonlineag,-112,-115
