player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Cade Cunningham,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,1.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,-133,103
Keon Ellis,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,1.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,-143,110
Keegan Murray,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,2.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,110,-143
Tim Hardaway Jr,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,2.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,-103,-125
Malik Beasley,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,3.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,-110,-118
DeMar DeRozan,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,1.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,139,-182
Zach LaVine,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,2.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,-109,-119
Domantas Sabonis,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,0.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,-114,-114
Ausar Thompson,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,0.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,246,-345
Tobias Harris,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,1.5,betonlineag,2025-04-07T14:54:22Z,2025-04-07T14:55:37Z,182,-244
Malik Beasley,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,3.5,draftkings,2025-04-07T14:54:22Z,2025-04-07T14:54:44Z,-105,-125
Tim Hardaway Jr,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,2.5,draftkings,2025-04-07T14:54:22Z,2025-04-07T14:54:44Z,-105,-125
Zach LaVine,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,2.5,draftkings,2025-04-07T14:54:22Z,2025-04-07T14:54:44Z,100,-130
Keegan Murray,Sacramento Kings @ Detroit Pistons,2025-04-07T23:10:00Z,player_threes,2.5,draftkings,2025-04-07T14:54:22Z,2025-04-07T14:54:44Z,110,-140
