player,game,game_time,market,line,bookmaker,over_odds,under_odds
Jayson Tatum,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,betonlineag,-128,-101
Cade Cunningham,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,betonlineag,120,-156
Tobias Harris,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,betonlineag,178,-238
Derrick White,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,betonlineag,109,-141
Kristaps Porzingis,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,betonlineag,102,-132
Jrue Holiday,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,betonlineag,-115,-112
Tim Hardaway Jr,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,betonlineag,155,-204
Derrick White,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,fanduel,104,-138
Tim Hardaway Jr,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,fanduel,-182,134
Cade Cunningham,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,fanduel,132,-178
Tobias Harris,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,fanduel,164,-225
Jrue Holiday,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,fanduel,-125,-106
Jayson Tatum,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,fanduel,-132,100
Jayson Tatum,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,draftkings,-115,-115
Derrick White,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,draftkings,105,-135
Kristaps Porzingis,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,draftkings,100,-130
Cade Cunningham,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,draftkings,114,-145
Tim Hardaway Jr,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,draftkings,-160,124
Jrue Holiday,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,draftkings,-110,-120
Jayson Tatum,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,williamhill_us,-133,-103
Kristaps Porzingis,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,williamhill_us,-103,-133
Derrick White,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,williamhill_us,104,-142
Cade Cunningham,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,williamhill_us,116,-160
Tim Hardaway Jr,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,williamhill_us,-174,126
Jrue Holiday,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,williamhill_us,-117,-117
Tobias Harris,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,williamhill_us,172,-244
Tim Hardaway Jr,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,betmgm,175,-235
Cade Cunningham,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,betmgm,115,-155
Derrick White,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,betmgm,105,-145
Jayson Tatum,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,3.5,betmgm,-135,100
Kristaps Porzingis,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,2.5,betmgm,100,-135
Jrue Holiday,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,betmgm,-120,-110
Tobias Harris,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,betmgm,180,-250
Tobias Harris,Boston Celtics @ Detroit Pistons,2025-02-27T00:10:00Z,player_threes,1.5,betrivers,150,-205
