player,game,game_time,market,line,bookmaker,over_odds,under_odds
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,draftkings,160,-210
Andrew Nembhard,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,draftkings,-220,170
Bennedict Mathurin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,draftkings,100,-130
Caleb Martin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,draftkings,154,-200
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,draftkings,-175,135
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,draftkings,-120,-110
Obi Toppin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,draftkings,-154,120
Pascal Siakam,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,draftkings,-230,175
T.J. McConnell,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,draftkings,270,-375
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,draftkings,135,-175
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,draftkings,105,-135
T.J. McConnell,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betonlineag,262,-370
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,betonlineag,120,-156
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betonlineag,-118,-110
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,2.5,betonlineag,-159,122
Bennedict Mathurin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betonlineag,103,-133
Andrew Nembhard,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betonlineag,-222,168
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betonlineag,161,-213
Obi Toppin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betonlineag,-167,128
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betonlineag,-156,121
Pascal Siakam,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betonlineag,-233,173
Caleb Martin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betonlineag,164,-217
Guerschon Yabusele,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betonlineag,-112,-115
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,fanduel,-115,-111
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,fanduel,124,-160
Bennedict Mathurin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,fanduel,116,-148
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,fanduel,162,-210
Caleb Martin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,fanduel,150,-194
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,2.5,fanduel,-158,124
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,fanduel,-154,120
T.J. McConnell,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,williamhill_us,275,-429
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,williamhill_us,152,-214
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,2.5,williamhill_us,-160,116
Guerschon Yabusele,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,williamhill_us,-115,-119
Pascal Siakam,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,williamhill_us,-224,159
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,williamhill_us,-166,120
Obi Toppin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,williamhill_us,-160,116
Caleb Martin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,williamhill_us,146,-204
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,williamhill_us,110,-151
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,williamhill_us,-121,-113
Bennedict Mathurin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,williamhill_us,102,-139
Andrew Nembhard,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,williamhill_us,-224,159
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,2.5,betmgm,-155,115
Obi Toppin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betmgm,-165,125
Pascal Siakam,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betmgm,-225,165
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,betmgm,110,-145
Bennedict Mathurin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betmgm,100,-130
T.J. McConnell,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betmgm,280,-400
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betmgm,-160,120
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betmgm,-120,-110
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betmgm,160,-225
Guerschon Yabusele,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betmgm,-115,-115
Andrew Nembhard,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,0.5,betmgm,-225,165
Caleb Martin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betrivers,145,-200
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,betrivers,-235,170
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betrivers,190,-275
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,betrivers,-165,123
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betrivers,-335,230
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,betrivers,-132,100
Aaron Nesmith,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,bovada,165,-220
Bennedict Mathurin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,bovada,110,-145
Caleb Martin,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,bovada,150,-200
Kelly Oubre Jr,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,bovada,-160,120
Myles Turner,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,1.5,bovada,-120,-110
Tyrese Haliburton,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,2.5,bovada,-160,120
Tyrese Maxey,Philadelphia 76ers @ Indiana Pacers,2024-10-27T19:40:00Z,player_threes,3.5,bovada,120,-160
Brook Lopez,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,draftkings,-110,-120
Cameron Johnson,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,draftkings,-145,114
Cam Thomas,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,draftkings,-140,110
Damian Lillard,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,3.5,draftkings,-154,120
Dennis Schroder,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,draftkings,-135,105
Dorian Finney-Smith,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,draftkings,-145,114
Gary Trent Jr,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,draftkings,140,-180
Giannis Antetokounmpo,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,0.5,draftkings,210,-280
Taurean Prince,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,draftkings,-135,105
Cam Thomas,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,fanduel,-138,108
Dennis Schroder,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,fanduel,-162,126
Dorian Finney-Smith,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,fanduel,-142,112
Brook Lopez,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,fanduel,100,-128
Gary Trent Jr,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,fanduel,126,-162
Damian Lillard,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,3.5,fanduel,-146,114
Cameron Johnson,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,fanduel,-154,120
Giannis Antetokounmpo,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,0.5,betonlineag,209,-286
Brook Lopez,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,betonlineag,-101,-128
Bobby Portis,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,0.5,betonlineag,-164,125
Pat Connaughton,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,betonlineag,171,-227
Dorian Finney-Smith,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,betonlineag,-147,113
Jalen Wilson,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,0.5,betonlineag,-233,175
Cameron Johnson,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,betonlineag,-154,119
Cam Thomas,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,betonlineag,-141,109
Damian Lillard,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,3.5,betonlineag,-147,114
Dennis Schroder,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,betonlineag,-156,120
Gary Trent Jr,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,2.5,betonlineag,130,-169
Taurean Prince,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,1.5,betonlineag,-139,107
Ziaire Williams,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,0.5,betonlineag,-196,150
Bobby Portis,Milwaukee Bucks @ Brooklyn Nets,2024-10-27T22:10:00Z,player_threes,0.5,williamhill_us,-154,112
