player,game,game_time,market,line,bookmaker,over_odds,under_odds
Jalen Green,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,fanduel,-113,-113
Tobias Harris,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,fanduel,148,-192
Jaden Ivey,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,fanduel,116,-148
Tim Hardaway Jr,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,fanduel,122,-156
Jabari Smith Jr,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,fanduel,138,-178
Fred VanVleet,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,fanduel,132,-170
Cade Cunningham,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,fanduel,116,-148
Malik Beasley,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,fanduel,100,-128
Dillon Brooks,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,fanduel,-128,100
Cade Cunningham,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,betonlineag,113,-147
Isaiah Stewart II,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,0.5,betonlineag,174,-233
Tobias Harris,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,betonlineag,146,-192
Alperen Sengun,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,0.5,betonlineag,178,-238
Jalen Green,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,betonlineag,-114,-114
Jabari Smith Jr,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,betonlineag,141,-185
Jaden Ivey,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,betonlineag,115,-149
Fred VanVleet,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,betonlineag,132,-172
Tim Hardaway Jr,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,betonlineag,122,-159
Malik Beasley,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,2.5,betonlineag,102,-132
Dillon Brooks,Houston Rockets @ Detroit Pistons,2024-11-10T20:10:00Z,player_threes,1.5,betonlineag,-118,-110
