player,game,game_time,market,line,bookmaker,over_odds,under_odds
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,draftkings,130,-166
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,draftkings,-140,110
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,draftkings,160,-210
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,draftkings,-115,-115
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,draftkings,-166,130
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,draftkings,114,-145
De'Andre Hunter,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,fanduel,-186,144
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,fanduel,146,-188
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,fanduel,134,-172
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,fanduel,-174,136
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,fanduel,-128,100
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,fanduel,148,-194
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,fanduel,-113,-115
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,betonlineag,-175,134
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betonlineag,158,-208
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,betonlineag,-114,-114
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betonlineag,118,-154
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betonlineag,139,-182
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betonlineag,-130,100
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,williamhill_us,152,-214
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,williamhill_us,-115,-119
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,williamhill_us,-113,-121
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,williamhill_us,110,-151
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,williamhill_us,-179,129
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,williamhill_us,129,-179
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betmgm,155,-210
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betmgm,115,-155
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,betmgm,-175,130
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,betmgm,-120,-110
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betmgm,-120,-110
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betmgm,135,-185
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,bovada,140,-185
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,bovada,-120,-110
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,bovada,165,-220
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,bovada,-120,-110
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,bovada,-180,135
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,bovada,115,-150
Jalen Johnson,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betrivers,133,-180
Trae Young,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,betrivers,-177,132
De'Andre Hunter,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,2.5,betrivers,-195,143
Zaccharie Risacher,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betrivers,138,-186
Alex Sarr,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betrivers,-335,230
Jordan Poole,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,3.5,betrivers,145,-200
Bilal Coulibaly,Atlanta Hawks @ Washington Wizards,2024-10-30T23:10:00Z,player_threes,1.5,betrivers,-130,-103
