player,game,game_time,market,line,bookmaker,over_odds,under_odds
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,fanduel,128,-164
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,fanduel,-194,148
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,fanduel,-162,126
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,3.5,fanduel,130,-166
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,4.5,fanduel,128,-164
Grant Williams,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,fanduel,-113,-113
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,fanduel,-162,126
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betonlineag,130,-169
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betonlineag,-172,131
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betonlineag,-192,146
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,2.5,betonlineag,122,-159
Grant Williams,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betonlineag,-125,-103
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,3.5,betonlineag,120,-156
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betonlineag,-172,133
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,0.5,betonlineag,-233,175
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,4.5,betonlineag,124,-161
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,williamhill_us,-174,126
Grant Williams,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,williamhill_us,-129,-106
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,williamhill_us,-194,139
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,0.5,williamhill_us,-224,159
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,williamhill_us,126,-174
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,williamhill_us,-160,116
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,4.5,williamhill_us,120,-166
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,2.5,williamhill_us,116,-160
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,3.5,williamhill_us,112,-154
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,3.5,draftkings,115,-148
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,draftkings,-188,145
Grant Williams,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,draftkings,-120,-110
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,draftkings,-182,140
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,4.5,draftkings,126,-162
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,draftkings,-162,126
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,2.5,draftkings,115,-148
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,draftkings,110,-142
Tim Hardaway Jr,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,2.5,betmgm,125,-165
Jaden Ivey,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betmgm,-165,125
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,3.5,betmgm,110,-145
Tobias Harris,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betmgm,115,-155
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betmgm,-190,140
Josh Green,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,0.5,betmgm,-250,170
Miles Bridges,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,betmgm,-175,130
LaMelo Ball,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,4.5,betmgm,120,-160
Brandon Miller,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,3.5,bovada,130,-170
Cade Cunningham,Detroit Pistons @ Charlotte Hornets,2024-11-22T00:10:00Z,player_threes,1.5,bovada,-200,150
