player,game,game_time,market,line,bookmaker,over_odds,under_odds
Anthony Edwards,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,4.5,draftkings,130,-168
Devin Booker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,draftkings,115,-148
Donte DiVincenzo,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,draftkings,140,-182
Jaden McDaniels,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,draftkings,135,-175
Julius Randle,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,draftkings,115,-148
Mike Conley,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,draftkings,-162,126
Naz Reid,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,draftkings,-168,130
Nickeil Alexander-Walker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,draftkings,155,-204
Tyus Jones,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,draftkings,-162,126
Naz Reid,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,fanduel,-178,138
Julius Randle,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,fanduel,126,-162
Ryan Dunn,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,fanduel,-120,-106
Donte DiVincenzo,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,fanduel,136,-174
Tyus Jones,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,fanduel,-162,126
Jaden McDaniels,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,fanduel,146,-188
Mike Conley,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,fanduel,-158,124
Devin Booker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,fanduel,112,-142
Anthony Edwards,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,4.5,fanduel,132,-170
Donte DiVincenzo,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,williamhill_us,139,-194
Mike Conley,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,-157,114
Anthony Edwards,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,4.5,williamhill_us,116,-160
Tyus Jones,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,-163,118
Devin Booker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,williamhill_us,108,-148
Julius Randle,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,106,-145
Jaden McDaniels,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,123,-169
Nickeil Alexander-Walker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,152,-214
Naz Reid,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,-184,133
Ryan Dunn,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,williamhill_us,-127,-108
Jusuf Nurkic,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,0.5,williamhill_us,100,-137
Naz Reid,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,-190,140
Mike Conley,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,-160,120
Julius Randle,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,110,-145
Anthony Edwards,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,4.5,betmgm,120,-160
Donte DiVincenzo,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,betmgm,145,-190
Devin Booker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,betmgm,110,-150
Nickeil Alexander-Walker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,150,-200
Tyus Jones,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,-160,120
Jaden McDaniels,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,130,-175
Jusuf Nurkic,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,0.5,betmgm,100,-135
Ryan Dunn,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betmgm,-120,-110
Devin Booker,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,2.5,betonlineag,113,-147
Naz Reid,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betonlineag,-182,138
Jaden McDaniels,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betonlineag,136,-179
Anthony Edwards,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,4.5,betonlineag,126,-164
Mike Conley,Phoenix Suns @ Minnesota Timberwolves,2024-11-17T20:40:00Z,player_threes,1.5,betonlineag,-164,125
