player,game,game_time,market,line,bookmaker,over_odds,under_odds
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,fanduel,148,-192
Josh Green,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,fanduel,110,-140
Paul George,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,fanduel,-154,120
Kelly Oubre Jr,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,fanduel,110,-140
Tyrese Maxey,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,fanduel,106,-136
Joel Embiid,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,fanduel,120,-154
LaMelo Ball,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,4.5,draftkings,130,-166
Tyrese Maxey,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,draftkings,100,-130
Paul George,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,draftkings,-130,100
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,draftkings,130,-166
Joel Embiid,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,draftkings,110,-140
Kelly Oubre Jr,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,draftkings,114,-145
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,williamhill_us,126,-174
LaMelo Ball,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,williamhill_us,-166,120
Kelly Oubre Jr,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,williamhill_us,104,-142
Tyrese Maxey,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,williamhill_us,-103,-133
Paul George,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,williamhill_us,-154,112
Joel Embiid,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,williamhill_us,112,-154
Joel Embiid,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betmgm,105,-140
Paul George,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,betmgm,-145,110
Tyrese Maxey,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,betmgm,-105,-125
Kelly Oubre Jr,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betmgm,105,-140
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,betmgm,135,-185
LaMelo Ball,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,betmgm,-160,120
Kelly Oubre Jr,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,bovada,115,-150
LaMelo Ball,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,4.5,bovada,150,-200
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,bovada,155,-210
Paul George,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,bovada,-150,115
Tyrese Maxey,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,bovada,120,-160
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,betonlineag,144,-189
Joel Embiid,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betonlineag,113,-147
Kelly Oubre Jr,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betonlineag,107,-139
Tyrese Maxey,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,betonlineag,103,-133
Paul George,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,2.5,betonlineag,-141,109
LaMelo Ball,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,3.5,betonlineag,-152,116
Miles Bridges,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betrivers,-195,145
Josh Green,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betrivers,114,-152
Joel Embiid,Charlotte Hornets @ Philadelphia 76ers,2024-12-21T00:10:00Z,player_threes,1.5,betrivers,118,-159
Brook Lopez,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,betonlineag,-120,-108
Darius Garland,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,2.5,betonlineag,-137,106
Bobby Portis,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,betonlineag,174,-233
Caris LeVert,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,betonlineag,115,-149
Donovan Mitchell,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,3.5,betonlineag,-103,-125
Taurean Prince,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,betonlineag,104,-135
Georges Niang,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,betonlineag,-130,101
Evan Mobley,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,0.5,betonlineag,-149,115
Donovan Mitchell,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,3.5,fanduel,-102,-125
Taurean Prince,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,fanduel,106,-136
Caris LeVert,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,fanduel,116,-148
Brook Lopez,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,fanduel,-113,-113
Georges Niang,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,fanduel,-132,104
Dean Wade,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,1.5,fanduel,116,-148
Darius Garland,Milwaukee Bucks @ Cleveland Cavaliers,2024-12-21T00:40:00Z,player_threes,2.5,fanduel,-136,106
