player,game,game_time,market,line,bookmaker,over_odds,under_odds
Jalen Green,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betonlineag,-147,113
Tari Eason,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,betonlineag,171,-227
Cam Whitmore,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,betonlineag,-110,-118
Kyrie Irving,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betonlineag,-120,-108
Dillon Brooks,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betonlineag,139,-182
P.J. Washington,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,betonlineag,117,-152
Klay Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betonlineag,-123,-104
Anthony Davis,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,betonlineag,-120,-108
Alperen Sengun,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,betonlineag,171,-227
Amen Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,betonlineag,321,-476
Jalen Green,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,draftkings,-160,124
Klay Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,draftkings,-135,105
Kyrie Irving,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,draftkings,-115,-115
Dillon Brooks,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,draftkings,124,-160
P.J. Washington,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,draftkings,110,-140
Tari Eason,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,draftkings,165,-215
Anthony Davis,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,draftkings,-130,100
Amen Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,betmgm,350,-550
Cam Whitmore,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,betmgm,-110,-118
Tari Eason,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,betmgm,170,-235
Alperen Sengun,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,betmgm,165,-225
Jalen Green,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betmgm,-145,110
Klay Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betmgm,-130,-105
Anthony Davis,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,0.5,betmgm,-125,-105
Dillon Brooks,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betmgm,145,-190
Kyrie Irving,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,betmgm,-125,-105
P.J. Washington,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,betmgm,115,-150
Klay Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,williamhill_us,-133,-103
Jalen Green,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,williamhill_us,-148,108
Dillon Brooks,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,williamhill_us,139,-194
Kyrie Irving,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,williamhill_us,-125,-109
Jalen Green,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,fanduel,-140,110
P.J. Washington,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,fanduel,128,-164
Kyrie Irving,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,fanduel,-125,-102
Klay Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,fanduel,-120,-106
Dillon Brooks,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,fanduel,138,-178
Cam Whitmore,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,1.5,bovada,-115,-115
Dillon Brooks,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,bovada,150,-200
Jalen Green,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,bovada,-145,110
Klay Thompson,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,bovada,-115,-115
Kyrie Irving,Houston Rockets @ Dallas Mavericks,2025-02-08T20:10:00Z,player_threes,2.5,bovada,-125,-105
