strategy_idx,line_tier,spread_bin,scorer_type,bet_side,training_roi,training_hit_rate,training_games,backtest_plays,backtest_wins,backtest_losses,backtest_pushes,backtest_win_rate,backtest_profit,backtest_roi,roi_delta,season
0,5-10 (Bench),Pick'em (-2 to +2),N/A,UNDER,10.2,57.7,213,218,128,90,0,58.71559633027523,2636.4799999999987,12.093944954128434,1.8939449541284343,2025-26
4,5-10 (Bench),10-15 Fav,N/A,UNDER,6.7,55.9,204,168,90,75,3,54.54545454545454,681.8999999999993,4.0589285714285674,-2.6410714285714327,2025-26
2,10-15 (Role Player),10-15 Dog,N/A,OVER,7.4,56.2,176,164,81,82,1,49.693251533742334,-836.2900000000008,-5.099329268292688,-12.499329268292687,2025-26
5,15-20 (High Role),Pick'em (-2 to +2),N/A,UNDER,6.5,55.8,156,156,87,69,0,55.769230769230774,1009.1699999999992,6.469038461538457,-0.03096153846154337,2025-26
3,20-25 (Star),2-6 Dog,N/A,UNDER,6.9,56.0,150,155,89,66,0,57.41935483870968,1490.9899999999996,9.619290322580643,2.719290322580642,2025-26
1,20-25 (Star),2-6 Fav,N/A,UNDER,9.3,57.2,152,150,84,66,0,56.00000000000001,1036.4399999999991,6.909599999999995,-2.390400000000006,2025-26
7,20-25 (Star),Pick'em (-2 to +2),N/A,OVER,5.6,55.3,94,95,52,43,0,54.736842105263165,427.3199999999997,4.498105263157892,-1.101894736842108,2025-26
6,25-30 (High Star),2-6 Dog,N/A,OVER,6.1,55.6,108,58,26,32,0,44.827586206896555,-836.3400000000001,-14.419655172413796,-20.519655172413795,2025-26
