game_date,player_name,team,opponent,points_line,team_spread,line_tier,spread_bin,scorer_type,strategy_key,bet_side,strategy_roi,strategy_edge,strategy_hit_rate,strategy_games,actual_points,result,margin,profit
2025-10-22,LaMelo Ball,Charlotte Hornets,CHA vs. BKN,23.0,-5.318181818181818,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,20,WIN,-3.0,90.91
2025-10-22,Karl-Anthony Towns,New York Knicks,NYK vs. CLE,21.38888888888889,1.6363636363636365,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,19,LOSS,-2.3888888888888893,-100.0
2025-10-22,Trae Young,Atlanta Hawks,ATL vs. TOR,24.342105263157897,-5.545454545454546,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,22,WIN,-2.3421052631578974,90.91
2025-10-22,Sam Merrill,Cleveland Cavaliers,CLE @ NYK,9.166666666666666,-1.6363636363636365,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,19,LOSS,9.833333333333334,-100.0
2025-10-22,Shaedon Sharpe,Portland Trail Blazers,POR vs. MIN,20.394736842105264,5.0,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,15,WIN,-5.394736842105264,90.91
2025-10-22,Trey Murphy III,New Orleans Pelicans,NOP @ MEM,20.13157894736842,4.090909090909091,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,13,WIN,-7.131578947368421,90.91
2025-10-22,Miles McBride,New York Knicks,NYK vs. CLE,7.5,1.6363636363636365,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,15,LOSS,7.5,-100.0
2025-10-22,Cam Thomas,Brooklyn Nets,BKN @ CHA,24.55263157894737,5.318181818181818,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,15,WIN,-9.55263157894737,90.91
2025-10-22,Dean Wade,Cleveland Cavaliers,CLE @ NYK,5.5,-1.6363636363636365,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,10,LOSS,4.5,-100.0
2025-10-22,Joel Embiid,Philadelphia 76ers,PHI @ BOS,25.13157894736842,5.0,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,4,LOSS,-21.13157894736842,-100.0
2025-10-22,Lonzo Ball,Cleveland Cavaliers,CLE @ NYK,7.5,-1.6363636363636365,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,3,WIN,-4.5,90.91
2025-10-22,Jaylon Tyson,Cleveland Cavaliers,CLE @ NYK,7.409090909090909,-1.6363636363636365,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,5,WIN,-2.409090909090909,90.91
2025-10-23,Jamal Murray,Denver Nuggets,DEN @ GSW,21.394736842105264,1.4090909090909092,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,25,WIN,3.6052631578947363,90.91
2025-10-23,Jimmy Butler III,Golden State Warriors,GSW vs. DEN,18.735294117647054,-1.4090909090909092,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,21,LOSS,2.2647058823529456,-100.0
2025-10-23,Draymond Green,Golden State Warriors,GSW vs. DEN,8.7,-1.4090909090909092,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,13,LOSS,4.300000000000001,-100.0
2025-10-23,Al Horford,Golden State Warriors,GSW vs. DEN,6.5,-1.4090909090909092,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,13,LOSS,6.5,-100.0
2025-10-23,Jonathan Kuminga,Golden State Warriors,GSW vs. DEN,15.9375,-1.4090909090909092,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,14,WIN,-1.9375,90.91
2025-10-23,Bruce Brown,Denver Nuggets,DEN @ GSW,5.5,1.4090909090909092,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,4,WIN,-1.5,90.91
2025-10-24,Stephen Curry,Golden State Warriors,GSW @ POR,24.5,-2.727272727272727,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,35,LOSS,10.5,-100.0
2025-10-24,Zion Williamson,New Orleans Pelicans,NOP vs. SAS,25.605263157894736,4.2272727272727275,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,27,WIN,1.3947368421052637,90.91
2025-10-24,Karl-Anthony Towns,New York Knicks,NYK vs. BOS,21.11111111111111,-3.5454545454545454,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,26,LOSS,4.888888888888889,-100.0
2025-10-24,Austin Reaves,Los Angeles Lakers,LAL vs. MIN,21.7,1.5,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,25,WIN,3.3000000000000007,90.91
2025-10-24,Julius Randle,Minnesota Timberwolves,MIN @ LAL,18.7,-1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,26,LOSS,7.300000000000001,-100.0
2025-10-24,Brandon Ingram,Toronto Raptors,TOR vs. MIL,19.555555555555557,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,29,LOSS,9.444444444444443,-100.0
2025-10-24,Lauri Markkanen,Utah Jazz,UTA @ SAC,21.785714285714285,5.681818181818182,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,33,LOSS,11.214285714285715,-100.0
2025-10-24,Deni Avdija,Portland Trail Blazers,POR vs. GSW,20.766666666666666,2.727272727272727,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,26,LOSS,5.233333333333334,-100.0
2025-10-24,Zach LaVine,Sacramento Kings,SAC vs. UTA,23.366666666666667,-5.681818181818182,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,31,LOSS,7.633333333333333,-100.0
2025-10-24,Immanuel Quickley,Toronto Raptors,TOR vs. MIL,16.5,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,19,LOSS,2.5,-100.0
2025-10-24,Trae Young,Atlanta Hawks,ATL @ ORL,24.289473684210527,5.7272727272727275,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,25,LOSS,0.7105263157894726,-100.0
2025-10-24,Franz Wagner,Orlando Magic,ORL vs. ATL,23.07894736842105,-5.7272727272727275,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,27,LOSS,3.9210526315789487,-100.0
2025-10-24,RJ Barrett,Toronto Raptors,TOR vs. MIL,17.676470588235293,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,20,LOSS,2.3235294117647065,-100.0
2025-10-24,Jaylen Brown,Boston Celtics,BOS @ NYK,24.44736842105263,3.5454545454545454,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,23,WIN,-1.44736842105263,90.91
2025-10-24,Scottie Barnes,Toronto Raptors,TOR vs. MIL,17.91176470588235,-1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,17,WIN,-0.9117647058823515,90.91
2025-10-24,Norman Powell,Miami Heat,MIA @ MEM,22.23684210526316,3.136363636363636,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,15,WIN,-7.236842105263161,90.91
2025-10-24,Derrick White,Boston Celtics,BOS @ NYK,20.342105263157897,3.5454545454545454,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,15,WIN,-5.342105263157897,90.91
2025-10-24,Jaren Jackson Jr.,Memphis Grizzlies,MEM vs. MIA,23.289473684210527,-3.136363636363636,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,19,WIN,-4.289473684210527,90.91
2025-10-24,Grayson Allen,Phoenix Suns,PHX @ LAC,13.5,10.136363636363637,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,12,LOSS,-1.5,-100.0
2025-10-24,Shaedon Sharpe,Portland Trail Blazers,POR vs. GSW,20.766666666666666,2.727272727272727,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,17,WIN,-3.7666666666666657,90.91
2025-10-24,DeMar DeRozan,Sacramento Kings,SAC vs. UTA,22.566666666666663,-5.681818181818182,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,7,WIN,-15.566666666666663,90.91
2025-10-24,Ja Morant,Memphis Grizzlies,MEM vs. MIA,24.92105263157895,-3.136363636363636,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,12,WIN,-12.921052631578949,90.91
2025-10-24,Chris Paul,Los Angeles Clippers,LAC vs. PHX,5.5,-10.136363636363637,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,0,WIN,-5.5,90.91
2025-10-24,Myles Turner,Milwaukee Bucks,MIL @ TOR,15.0,1.7272727272727273,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,4,WIN,-11.0,90.91
2025-10-24,Lonzo Ball,Cleveland Cavaliers,CLE @ BKN,8.785714285714286,-11.409090909090908,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,2,WIN,-6.7857142857142865,90.91
2025-10-24,Gabe Vincent,Los Angeles Lakers,LAL vs. MIN,6.5,1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,5,WIN,-1.5,90.91
2025-10-24,Larry Nance Jr.,Cleveland Cavaliers,CLE @ BKN,5.833333333333333,-11.409090909090908,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,9,LOSS,3.166666666666667,-100.0
2025-10-24,AJ Green,Milwaukee Bucks,MIL @ TOR,8.285714285714286,1.7272727272727273,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,9,LOSS,0.7142857142857135,-100.0
2025-10-24,Dean Wade,Cleveland Cavaliers,CLE @ BKN,6.375,-11.409090909090908,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,6,WIN,-0.375,90.91
2025-10-24,Gradey Dick,Toronto Raptors,TOR vs. MIL,9.7,-1.7272727272727273,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,5,WIN,-4.699999999999999,90.91
2025-10-24,Marcus Smart,Los Angeles Lakers,LAL vs. MIN,7.7,1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,3,WIN,-4.7,90.91
2025-10-24,Mark Williams,Phoenix Suns,PHX @ LAC,12.227272727272728,10.136363636363637,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,2,LOSS,-10.227272727272728,-100.0
2025-10-24,Ochai Agbaji,Toronto Raptors,TOR vs. MIL,6.25,-1.7272727272727273,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,3,WIN,-3.25,90.91
2025-10-24,Terrence Shannon Jr.,Minnesota Timberwolves,MIN @ LAL,8.3,-1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,0,WIN,-8.3,90.91
2025-10-25,LaMelo Ball,Charlotte Hornets,CHA @ PHI,23.35,4.5,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,27,LOSS,3.6499999999999986,-100.0
2025-10-25,Bennedict Mathurin,Indiana Pacers,IND @ MEM,22.7,2.090909090909091,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,26,LOSS,3.3000000000000007,-100.0
2025-10-25,Grayson Allen,Phoenix Suns,PHX @ DEN,13.441176470588236,12.818181818181818,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,17,WIN,3.5588235294117645,90.91
2025-10-25,Pascal Siakam,Indiana Pacers,IND @ MEM,21.833333333333332,2.090909090909091,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,13,WIN,-8.833333333333332,90.91
2025-10-25,Franz Wagner,Orlando Magic,ORL vs. CHI,23.23684210526316,-5.863636363636363,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,17,WIN,-6.236842105263161,90.91
2025-10-25,Bruce Brown,Denver Nuggets,DEN vs. PHX,5.5,-12.818181818181818,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,11,LOSS,5.5,-100.0
2025-10-25,Jaren Jackson Jr.,Memphis Grizzlies,MEM vs. IND,23.0625,-2.090909090909091,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,17,WIN,-6.0625,90.91
2025-10-25,Jonas Valančiūnas,Denver Nuggets,DEN vs. PHX,6.75,-12.818181818181818,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,12,LOSS,5.25,-100.0
2025-10-25,Tim Hardaway Jr.,Denver Nuggets,DEN vs. PHX,8.0,-12.818181818181818,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,4,WIN,-4.0,90.91
2025-10-26,Austin Reaves,Los Angeles Lakers,LAL @ SAC,23.214285714285715,3.4545454545454546,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,51,LOSS,27.785714285714285,-100.0
2025-10-26,Jaylen Brown,Boston Celtics,BOS @ DET,23.13157894736842,2.363636363636364,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,41,LOSS,17.86842105263158,-100.0
2025-10-26,Scottie Barnes,Toronto Raptors,TOR @ DAL,17.5,-1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,33,LOSS,15.5,-100.0
2025-10-26,Norman Powell,Miami Heat,MIA vs. NYK,21.8125,2.8181818181818183,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,29,LOSS,7.1875,-100.0
2025-10-26,Karl-Anthony Towns,New York Knicks,NYK @ MIA,22.3125,-2.8181818181818183,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,15,WIN,-7.3125,90.91
2025-10-26,Zach LaVine,Sacramento Kings,SAC vs. LAL,22.5,-3.4545454545454546,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,32,LOSS,9.5,-100.0
2025-10-26,Derrick White,Boston Celtics,BOS @ DET,20.91176470588235,2.363636363636364,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,15,WIN,-5.9117647058823515,90.91
2025-10-26,CJ McCollum,Washington Wizards,WAS vs. CHA,17.357142857142858,-1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,24,LOSS,6.642857142857142,-100.0
2025-10-26,Brandon Ingram,Toronto Raptors,TOR @ DAL,20.357142857142858,-1.181818181818182,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,22,WIN,1.6428571428571423,90.91
2025-10-26,Cooper Flagg,Dallas Mavericks,DAL vs. TOR,16.5,1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,22,LOSS,5.5,-100.0
2025-10-26,DeMar DeRozan,Sacramento Kings,SAC vs. LAL,22.5,-3.4545454545454546,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,21,WIN,-1.5,90.91
2025-10-26,Miles Bridges,Charlotte Hornets,CHA @ WAS,21.214285714285715,1.5,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,22,WIN,0.7857142857142847,90.91
2025-10-26,Immanuel Quickley,Toronto Raptors,TOR @ DAL,16.714285714285715,-1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,14,WIN,-2.7142857142857153,90.91
2025-10-26,Collin Sexton,Charlotte Hornets,CHA @ WAS,16.642857142857142,1.5,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,20,LOSS,3.3571428571428577,-100.0
2025-10-26,Max Christie,Dallas Mavericks,DAL vs. TOR,8.0,1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,17,LOSS,9.0,-100.0
2025-10-26,Naji Marshall,Dallas Mavericks,DAL vs. TOR,8.5,1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,12,LOSS,3.5,-100.0
2025-10-26,RJ Barrett,Toronto Raptors,TOR @ DAL,17.357142857142858,-1.181818181818182,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,16,WIN,-1.3571428571428577,90.91
2025-10-26,Julian Champagnie,San Antonio Spurs,SAS vs. BKN,9.642857142857142,-10.681818181818182,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,13,LOSS,3.3571428571428577,-100.0
2025-10-26,Dereck Lively II,Dallas Mavericks,DAL vs. TOR,7.357142857142857,1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,4,WIN,-3.3571428571428568,90.91
2025-10-26,Sandro Mamukelashvili,Toronto Raptors,TOR @ DAL,5.5,-1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,16,LOSS,10.5,-100.0
2025-10-26,Obi Toppin,Indiana Pacers,IND @ MIN,14.5,11.818181818181818,10-15 (Role Player),10-15 Dog,,2,OVER,7.4,7.6,56.2,176,9,LOSS,-5.5,-100.0
2025-10-26,Jamal Shead,Toronto Raptors,TOR @ DAL,5.5,-1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,6,LOSS,0.5,-100.0
2025-10-26,Gradey Dick,Toronto Raptors,TOR @ DAL,8.5,-1.181818181818182,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,10,LOSS,1.5,-100.0
2025-10-26,Ryan Kalkbrenner,Charlotte Hornets,CHA @ WAS,9.5,1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,4,WIN,-5.5,90.91
2025-10-26,Harrison Barnes,San Antonio Spurs,SAS vs. BKN,9.785714285714286,-10.681818181818182,5-10 (Bench),10-15 Fav,,4,UNDER,6.7,4.5,55.9,204,4,WIN,-5.7857142857142865,90.91
2025-10-26,Corey Kispert,Washington Wizards,WAS vs. CHA,8.5,-1.5,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,0,WIN,-8.5,90.91
2025-10-27,Lauri Markkanen,Utah Jazz,UTA vs. PHX,23.285714285714285,-1.5454545454545454,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,51,WIN,27.714285714285715,90.91
2025-10-27,Austin Reaves,Los Angeles Lakers,LAL vs. POR,28.8125,3.136363636363636,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,41,WIN,12.1875,90.91
2025-10-27,Nikola Vučević,Chicago Bulls,CHI vs. ATL,20.576923076923077,2.909090909090909,20-25 (Star),2-6 Dog,,3,UNDER,6.9,4.6,56.0,150,17,WIN,-3.5769230769230766,90.91
2025-10-27,Deni Avdija,Portland Trail Blazers,POR @ LAL,20.857142857142858,-3.136363636363636,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,25,LOSS,4.142857142857142,-100.0
2025-10-27,Keyonte George,Utah Jazz,UTA vs. PHX,17.166666666666668,-1.5454545454545454,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,26,LOSS,8.833333333333332,-100.0
2025-10-27,Collin Gillespie,Phoenix Suns,PHX @ UTA,8.5,1.5454545454545454,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,15,LOSS,6.5,-100.0
2025-10-27,Trae Young,Atlanta Hawks,ATL @ CHI,23.571428571428573,-2.909090909090909,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,21,WIN,-2.571428571428573,90.91
2025-10-27,Grayson Allen,Phoenix Suns,PHX @ UTA,16.214285714285715,1.5454545454545454,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,23,LOSS,6.785714285714285,-100.0
2025-10-27,Shaedon Sharpe,Portland Trail Blazers,POR @ LAL,21.366666666666667,-3.136363636363636,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,16,WIN,-5.366666666666667,90.91
2025-10-27,Svi Mykhailiuk,Utah Jazz,UTA vs. PHX,8.5,-1.5454545454545454,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,11,LOSS,2.5,-100.0
2025-10-27,Jaylen Brown,Boston Celtics,BOS @ NOP,24.5,-4.136363636363637,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,15,WIN,-9.5,90.91
2025-10-27,Jusuf Nurkić,Utah Jazz,UTA vs. PHX,7.5,-1.5454545454545454,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,7,WIN,-0.5,90.91
2025-10-27,Cade Cunningham,Detroit Pistons,DET vs. CLE,25.9,2.409090909090909,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,12,LOSS,-13.899999999999999,-100.0
2025-10-27,Walter Clayton Jr.,Utah Jazz,UTA vs. PHX,9.5,-1.5454545454545454,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,6,WIN,-3.5,90.91
2025-10-27,Ryan Dunn,Phoenix Suns,PHX @ UTA,8.75,1.5454545454545454,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,7,WIN,-1.75,90.91
2025-10-27,Oso Ighodaro,Phoenix Suns,PHX @ UTA,6.5,1.5454545454545454,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,2,WIN,-4.5,90.91
2025-10-28,LaMelo Ball,Charlotte Hornets,CHA @ MIA,25.45,4.545454545454546,25-30 (High Star),2-6 Dog,,6,OVER,6.1,6.9,55.6,108,20,LOSS,-5.449999999999999,-100.0
2025-10-28,Bam Adebayo,Miami Heat,MIA vs. CHA,21.342105263157897,-4.545454545454546,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,26,LOSS,4.657894736842103,-100.0
2025-10-28,Stephen Curry,Golden State Warriors,GSW vs. LAC,24.666666666666668,1.5909090909090908,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,19,LOSS,-5.666666666666668,-100.0
2025-10-28,Jimmy Butler III,Golden State Warriors,GSW vs. LAC,17.5,1.5909090909090908,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,21,LOSS,3.5,-100.0
2025-10-28,James Harden,Los Angeles Clippers,LAC @ GSW,20.735294117647054,-1.5909090909090908,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,20,LOSS,-0.7352941176470544,-100.0
2025-10-28,Ivica Zubac,Los Angeles Clippers,LAC @ GSW,15.264705882352942,-1.5909090909090908,15-20 (High Role),Pick'em (-2 to +2),,5,UNDER,6.5,4.4,55.8,156,14,WIN,-1.264705882352942,90.91
2025-10-28,Kawhi Leonard,Los Angeles Clippers,LAC @ GSW,24.0,-1.5909090909090908,20-25 (Star),Pick'em (-2 to +2),,7,OVER,5.6,6.7,55.3,94,18,LOSS,-6.0,-100.0
2025-10-28,Draymond Green,Golden State Warriors,GSW vs. LAC,8.807692307692308,1.5909090909090908,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,7,WIN,-1.8076923076923084,90.91
2025-10-28,Karl-Anthony Towns,New York Knicks,NYK @ MIL,21.681818181818183,-2.1818181818181817,20-25 (Star),2-6 Fav,,1,UNDER,9.3,5.9,57.2,152,8,WIN,-13.681818181818183,90.91
2025-10-28,Moses Moody,Golden State Warriors,GSW vs. LAC,9.928571428571429,1.5909090909090908,5-10 (Bench),Pick'em (-2 to +2),,0,UNDER,10.2,6.4,57.7,213,9,WIN,-0.9285714285714288,90.91
