game_id,game_time,game_time_et,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,away_prior_week,away_prior_opp,away_prior_score,away_prior_opp_score,home_prior_luck,home_prior_off_luck,home_prior_def_luck,home_prior_week,home_prior_opp,home_prior_score,home_prior_opp_score,away_prior_luck_cat,home_prior_luck_cat,matchup_type,is_lu,bet_team,bet_spread,best_spread,best_books,ranked_books,bet_reason,bet_reason_short
1a5451b8f0d74f90937c52bec447dc40,2026-01-04 21:25:00+00:00,Sun 2026-01-04 16:25 ET,18,DET,CHI,3.0,3.0,0-3,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-11.6,-1.5999999999999996,-10.0,17,MIN,10,23,-1.8000000000000007,11.5,-13.3,17,SF,38,42,Unlucky,Neutral,Unlucky vs Neutral,False,,,,,,,
26b8cf55eeac1bb05b585132f7dcc0e3,2026-01-04 18:00:00+00:00,Sun 2026-01-04 13:00 ET,18,IND,HOU,10.0,10.0,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.9999999999999982,1.5999999999999996,0.3999999999999986,17,JAX,17,23,-0.3000000000000007,-2.3000000000000007,2.0,17,LAC,20,16,Neutral,Neutral,Neutral vs Neutral,False,,,,,,,
2f4cf01e2db22ed928eb8f0357a74007,2026-01-04 21:25:00+00:00,Sun 2026-01-04 16:25 ET,18,ARI,LAR,8.5,8.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.4,3.4000000000000004,-7.800000000000001,17,CIN,14,37,-4.600000000000001,7.199999999999999,-11.8,16,SEA,37,38,Unlucky,Unlucky,Unlucky vs Unlucky,False,,,,,,,
30621f6a1072712bee795c15eafe9768,2026-01-04 21:25:00+00:00,Sun 2026-01-04 16:25 ET,18,LAC,DEN,12.5,12.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3000000000000007,-2.0,2.3000000000000007,17,HOU,16,20,-7.1,-3.5,-3.5999999999999996,17,KC,20,13,Neutral,Unlucky,Neutral vs Unlucky,False,,,,,,,
41fc7f3165cc9dfdb47c25a9decd7c9b,2026-01-04 18:00:00+00:00,Sun 2026-01-04 13:00 ET,18,GB,MIN,9.5,9.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-12.3,-0.6000000000000014,-11.7,17,BAL,24,41,11.6,10.0,1.5999999999999996,17,DET,23,10,Unlucky,Lucky,Unlucky vs Lucky,True,GB,9.5,9.5,"betus, lowvig, bovada, betonlineag, draftkings, betrivers, williamhill_us","betus +9.5 @ -105, lowvig +9.5 @ -105, bovada +9.5 @ -105, betonlineag +9.5 @ -110, draftkings +9.5 @ -112, betrivers +9.5 @ -114, williamhill_us +9.5 @ -117, mybookieag +9.0 @ -110, betmgm +9.0 @ -110, fanatics +9.0 @ -110, fanduel +8.5 @ -110","UNLUCKY: GB (lost 24-41 vs BAL in Wk17, -12.3 luck: off -0.6 [scored 24, exp 24.6], def -11.7 [allowed 41, exp 29.3])
              LUCKY: MIN (won 23-10 vs DET in Wk17, +11.6 luck: off +10.0 [scored 23, exp 13.0], def +1.6 [allowed 10, exp 11.6])","GB unlucky (-12.3: off -0.6, def -11.7), MIN lucky (+11.6: off +10.0, def +1.6)"
4fd1173e2f647cbbebf6713d39693089,2026-01-03 21:30:00+00:00,Sat 2026-01-03 16:30 ET,18,CAR,TB,3.0,3.0,0-3,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-12.100000000000001,-5.0,-7.100000000000001,17,SEA,10,27,-8.600000000000001,-7.0,-1.6000000000000014,17,MIA,17,20,Unlucky,Unlucky,Unlucky vs Unlucky,False,,,,,,,
623e9172767ca231241e2313bbee095e,2026-01-04 18:00:00+00:00,Sun 2026-01-04 13:00 ET,18,TEN,JAX,13.5,13.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.1000000000000014,9.399999999999999,-11.5,17,NO,26,34,-1.9999999999999982,-0.3999999999999986,-1.5999999999999996,17,IND,23,17,Neutral,Neutral,Neutral vs Neutral,False,,,,,,,
7906052ca20e6daddf755c7fe3932887,2026-01-04 18:00:00+00:00,Sun 2026-01-04 13:00 ET,18,NO,ATL,3.5,3.5,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.1000000000000014,11.5,-9.399999999999999,17,TEN,34,26,3.5,6.800000000000001,-3.3000000000000007,16,ARI,26,19,Neutral,Lucky,Neutral vs Lucky,False,,,,,,,
b6eb23d78a4e1b3bf9946be7cfac0e6b,2026-01-04 21:25:00+00:00,Sun 2026-01-04 16:25 ET,18,WAS,PHI,4.0,4.0,3.5-7,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.5,3.8999999999999986,-3.3999999999999986,17,DAL,23,30,6.500000000000002,-1.0999999999999996,7.600000000000001,17,BUF,13,12,Neutral,Lucky,Neutral vs Lucky,False,,,,,,,
bd5134e8440a2b12cc8ac98ab4f18093,2026-01-04 21:25:00+00:00,Sun 2026-01-04 16:25 ET,18,NYJ,BUF,7.5,7.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.199999999999999,0.8000000000000007,-5.0,17,NE,10,42,-6.500000000000002,-7.600000000000001,1.0999999999999996,17,PHI,12,13,Unlucky,Unlucky,Unlucky vs Unlucky,False,,,,,,,
