game_id,game_time,game_time_et,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,away_prior_off_luck,away_prior_def_luck,away_prior_week,away_prior_opp,away_prior_score,away_prior_opp_score,home_prior_luck,home_prior_off_luck,home_prior_def_luck,home_prior_week,home_prior_opp,home_prior_score,home_prior_opp_score,away_prior_luck_cat,home_prior_luck_cat,matchup_type,is_lu,bet_team,bet_spread,best_spread,best_books,ranked_books,bet_reason,bet_reason_short
41fc7f3165cc9dfdb47c25a9decd7c9b,2026-01-04 18:00:00+00:00,Sun 2026-01-04 13:00 ET,18,GB,MIN,9.5,9.5,7.5+,False,True,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-12.3,-0.6000000000000014,-11.7,17,BAL,24,41,11.6,10.0,1.5999999999999996,17,DET,23,10,Unlucky,Lucky,Unlucky vs Lucky,True,GB,9.5,9.5,"betus, lowvig, bovada, betonlineag, draftkings, betrivers, williamhill_us","betus +9.5 @ -105, lowvig +9.5 @ -105, bovada +9.5 @ -105, betonlineag +9.5 @ -110, draftkings +9.5 @ -112, betrivers +9.5 @ -114, williamhill_us +9.5 @ -117, mybookieag +9.0 @ -110, betmgm +9.0 @ -110, fanatics +9.0 @ -110, fanduel +8.5 @ -110","UNLUCKY: GB (lost 24-41 vs BAL in Wk17, -12.3 luck: off -0.6 [scored 24, exp 24.6], def -11.7 [allowed 41, exp 29.3])
              LUCKY: MIN (won 23-10 vs DET in Wk17, +11.6 luck: off +10.0 [scored 23, exp 13.0], def +1.6 [allowed 10, exp 11.6])","GB unlucky (-12.3: off -0.6, def -11.7), MIN lucky (+11.6: off +10.0, def +1.6)"
de4ae000f7f94eecf9d827eabff2991b,2026-01-04 21:25:00+00:00,Sun 2026-01-04 16:25 ET,18,KC,LV,-5.5,5.5,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.1,3.5999999999999996,3.5,17,DEN,13,20,-11.2,-0.6999999999999993,-10.5,17,NYG,10,34,Lucky,Unlucky,Lucky vs Unlucky,True,LV,5.5,5.5,"lowvig, draftkings, fanduel, mybookieag, betonlineag, betmgm, williamhill_us, betrivers, fanatics","lowvig +5.5 @ -105, draftkings +5.5 @ -110, fanduel +5.5 @ -110, mybookieag +5.5 @ -110, betonlineag +5.5 @ -110, betmgm +5.5 @ -110, williamhill_us +5.5 @ -110, betrivers +5.5 @ -114, fanatics +5.5 @ -115, bovada +5.0 @ -110","UNLUCKY: LV (lost 10-34 vs NYG in Wk17, -11.2 luck: off -0.7 [scored 10, exp 10.7], def -10.5 [allowed 34, exp 23.5])
              LUCKY: KC (lost 13-20 vs DEN in Wk17, +7.1 luck: off +3.6 [scored 13, exp 9.4], def +3.5 [allowed 20, exp 23.5])","LV unlucky (-11.2: off -0.7, def -10.5), KC lucky (+7.1: off +3.6, def +3.5)"
f609b38fe2bf0687644ad8603e28220b,2026-01-05 01:20:00+00:00,Sun 2026-01-04 20:20 ET,18,BAL,PIT,-4.0,4.0,3.5-7,True,False,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.3,11.7,0.6000000000000014,17,GB,41,24,-10.099999999999998,-11.399999999999999,1.3000000000000007,17,CLE,6,13,Lucky,Unlucky,Lucky vs Unlucky,True,PIT,4.0,4.5,draftkings,"draftkings +4.5 @ -120, betus +4.0 @ -105, lowvig +4.0 @ -105, betonlineag +4.0 @ -110, mybookieag +4.0 @ -110, betmgm +4.0 @ -110, fanatics +4.0 @ -110, williamhill_us +4.0 @ -112, betrivers +4.0 @ -114, bovada +4.0 @ -115, fanduel +3.5 @ -108","UNLUCKY: PIT (lost 6-13 vs CLE in Wk17, -10.1 luck: off -11.4 [scored 6, exp 17.4], def +1.3 [allowed 13, exp 14.3])
              LUCKY: BAL (won 41-24 vs GB in Wk17, +12.3 luck: off +11.7 [scored 41, exp 29.3], def +0.6 [allowed 24, exp 24.6])","PIT unlucky (-10.1: off -11.4, def +1.3), BAL lucky (+12.3: off +11.7, def +0.6)"
