event_id,player,market,line,bookmaker,game,game_time,over_odds,under_odds
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-111,-118
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,119,-157
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,140,-186
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-154,117
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-154,117
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-151,115
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,123,-162
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,135,-179
58c5d4f9449efc54b2a2ceb71ca6878b,Jaylon Tyson,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,139,-185
58c5d4f9449efc54b2a2ceb71ca6878b,Jarace Walker,player_threes,1.5,draftkings,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,149,-198
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,140,-188
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,118,-158
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,122,-162
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-114,-114
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-166,124
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-154,116
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,152,-205
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-162,122
58c5d4f9449efc54b2a2ceb71ca6878b,Jaylon Tyson,player_threes,1.5,fanduel,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,138,-186
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-143,107
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,150,-205
58c5d4f9449efc54b2a2ceb71ca6878b,Jaylon Tyson,player_threes,1.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,140,-190
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,123,-165
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,135,-182
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-167,125
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,120,-159
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-159,120
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,betrivers,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-114,-117
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-156,120
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,149,-196
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,128,-167
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-147,114
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-149,115
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-115,-112
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,118,-154
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,149,-196
58c5d4f9449efc54b2a2ceb71ca6878b,Jarace Walker,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,161,-213
58c5d4f9449efc54b2a2ceb71ca6878b,T.J. McConnell,player_threes,0.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,146,-192
58c5d4f9449efc54b2a2ceb71ca6878b,Jaylon Tyson,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,139,-182
58c5d4f9449efc54b2a2ceb71ca6878b,Dean Wade,player_threes,1.5,betonlineag,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,139,-182
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-155,115
58c5d4f9449efc54b2a2ceb71ca6878b,T.J. McConnell,player_threes,0.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,150,-200
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-145,110
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,130,-175
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,145,-190
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,105,-145
58c5d4f9449efc54b2a2ceb71ca6878b,Jarace Walker,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,150,-210
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-125,-105
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-145,105
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,135,-185
58c5d4f9449efc54b2a2ceb71ca6878b,Jaylon Tyson,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,125,-165
58c5d4f9449efc54b2a2ceb71ca6878b,Dean Wade,player_threes,1.5,betmgm,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,130,-175
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-157,117
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,140,-190
58c5d4f9449efc54b2a2ceb71ca6878b,Dean Wade,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,134,-179
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,140,-190
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-150,112
58c5d4f9449efc54b2a2ceb71ca6878b,Jaylon Tyson,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,132,-176
58c5d4f9449efc54b2a2ceb71ca6878b,Jarace Walker,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,152,-205
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,113,-152
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-117,-114
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,124,-170
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,williamhill_us,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-150,113
58c5d4f9449efc54b2a2ceb71ca6878b,Donovan Mitchell,player_threes,3.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-115,-115
58c5d4f9449efc54b2a2ceb71ca6878b,Darius Garland,player_threes,2.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,130,-190
58c5d4f9449efc54b2a2ceb71ca6878b,De'Andre Hunter,player_threes,2.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,115,-150
58c5d4f9449efc54b2a2ceb71ca6878b,Evan Mobley,player_threes,1.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,115,-150
58c5d4f9449efc54b2a2ceb71ca6878b,Andrew Nembhard,player_threes,1.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-165,120
58c5d4f9449efc54b2a2ceb71ca6878b,Bennedict Mathurin,player_threes,1.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-165,120
58c5d4f9449efc54b2a2ceb71ca6878b,Pascal Siakam,player_threes,1.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,-165,120
58c5d4f9449efc54b2a2ceb71ca6878b,Ben Sheppard,player_threes,1.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,135,-210
58c5d4f9449efc54b2a2ceb71ca6878b,Jarace Walker,player_threes,1.5,fanatics,Indiana Pacers @ Cleveland Cavaliers,2025-11-22T00:00:00Z,140,-225
