event_id,player,market,line,bookmaker,game,game_time,over_odds,under_odds
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_assists,3.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-160.0,120.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_assists,6.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,124.0,-166.0
5cedd844958a51d5529d01526c06c65d,Jamal Shead,player_assists,5.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-114.0,-114.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_assists,3.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-160.0,120.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_assists,4.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-138.0,104.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_assists,5.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-132.0,100.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_blocks,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-122.0,-108.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_blocks,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,126.0,-168.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Jarrett Allen,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Jamal Shead,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_double_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_points,21.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-118.0,-112.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_points,17.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-102.0,-130.0
5cedd844958a51d5529d01526c06c65d,Jarrett Allen,player_points,13.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-122.0,-108.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_points,29.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-112.0,-118.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_points,19.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-108.0,-122.0
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_points,17.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-118.0,-114.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_points,19.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-130.0,-102.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_points_rebounds_assists,27.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-125.0,-106.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_points_rebounds_assists,40.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-114.0,-114.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_points_rebounds_assists,32.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-125.0,-106.0
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_points_rebounds_assists,31.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-112.0,-118.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_points_rebounds_assists,32.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-120.0,-110.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_rebounds,4.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-106.0,-125.0
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_rebounds,4.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,118.0,-158.0
5cedd844958a51d5529d01526c06c65d,Jarrett Allen,player_rebounds,8.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,104.0,-138.0
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_rebounds,5.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-106.0,-125.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_rebounds,9.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-108.0,-122.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_rebounds,7.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-122.0,-108.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_rebounds,4.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-136.0,102.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_steals,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,118.0,-158.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_steals,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,136.0,-186.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_steals,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,128.0,-172.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_threes,3.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-132.0,100.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_threes,2.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-102.0,-130.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_threes,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,162.0,-220.0
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_threes,2.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-104.0,-128.0
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_threes,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-114.0,-114.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_threes,1.5,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,162.0,-220.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_triple_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_triple_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_triple_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_triple_double,,fanduel,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_assists,4.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-145.0,110.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_assists,5.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-130.0,100.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_assists,5.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-165.0,120.0
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_assists,2.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,105.0,-140.0
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_assists,3.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-165.0,120.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_assists,3.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-175.0,125.0
5cedd844958a51d5529d01526c06c65d,Jarrett Allen,player_assists,1.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-125.0,-105.0
5cedd844958a51d5529d01526c06c65d,Gradey Dick,player_assists,0.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-225.0,140.0
5cedd844958a51d5529d01526c06c65d,Jakob Poeltl,player_assists,1.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-165.0,120.0
5cedd844958a51d5529d01526c06c65d,Dean Wade,player_assists,1.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,110.0,-145.0
5cedd844958a51d5529d01526c06c65d,Jamal Shead,player_assists,5.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,100.0,-130.0
5cedd844958a51d5529d01526c06c65d,Sandro Mamukelashvili,player_assists,1.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,115.0,-150.0
5cedd844958a51d5529d01526c06c65d,Collin Murray-Boyles,player_assists,0.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-240.0,150.0
5cedd844958a51d5529d01526c06c65d,Ja'Kobe Walter,player_assists,0.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-225.0,140.0
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Jarrett Allen,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Jakob Poeltl,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Jamal Shead,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Sandro Mamukelashvili,player_double_double,,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,,
5cedd844958a51d5529d01526c06c65d,Gradey Dick,player_points,8.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-115.0,-115.0
5cedd844958a51d5529d01526c06c65d,Donovan Mitchell,player_points,29.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-115.0,-115.0
5cedd844958a51d5529d01526c06c65d,Jarrett Allen,player_points,13.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-110.0,-120.0
5cedd844958a51d5529d01526c06c65d,De'Andre Hunter,player_points,17.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-115.0,-115.0
5cedd844958a51d5529d01526c06c65d,Evan Mobley,player_points,19.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,100.0,-130.0
5cedd844958a51d5529d01526c06c65d,Immanuel Quickley,player_points,16.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-115.0,-115.0
5cedd844958a51d5529d01526c06c65d,Brandon Ingram,player_points,21.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-110.0,-120.0
5cedd844958a51d5529d01526c06c65d,Scottie Barnes,player_points,19.5,fanatics,Cleveland Cavaliers @ Toronto Raptors,2025-11-25T00:10:00Z,-110.0,-120.0
