player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Pascal Siakam,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,5.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,-105.0,-124.0
Jalen Johnson,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,5.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,115.0,-149.0
Dyson Daniels,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,4.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,-148.0,114.0
Nickeil Alexander-Walker,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,4.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,120.0,-156.0
Jarace Walker,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,4.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,127.0,-165.0
Ben Sheppard,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,2.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,-101.0,-129.0
Kristaps Porzingis,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,2.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,102.0,-132.0
Onyeka Okongwu,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_assists,2.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,131.0,-170.0
Kristaps Porzingis,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_blocks,0.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,-225.0,167.0
Dyson Daniels,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_blocks,0.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,105.0,-139.0
Jalen Johnson,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_blocks,0.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,115.0,-153.0
Pascal Siakam,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_blocks,0.5,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:55Z,118.0,-157.0
Pascal Siakam,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_double_double,,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:56Z,,
Onyeka Okongwu,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_double_double,,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:56Z,,
Jalen Johnson,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_double_double,,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:56Z,,
Dyson Daniels,Atlanta Hawks @ Indiana Pacers,2025-10-31T23:00:00Z,player_double_double,,draftkings,2025-10-31T14:55:00Z,2025-10-31T14:55:56Z,,
