player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Ja Morant,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_assists,7.5,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,-122.0,-108.0
Cedric Coward,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_assists,2.5,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,-172.0,128.0
Lonzo Ball,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_assists,5.5,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,128.0,-172.0
Donovan Mitchell,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_assists,5.5,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,-125.0,-106.0
Evan Mobley,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_assists,4.5,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,128.0,-172.0
Evan Mobley,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Jarrett Allen,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Ja Morant,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Santi Aldama,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Donovan Mitchell,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Cedric Coward,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Jaren Jackson Jr,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Jock Landale,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
De'Andre Hunter,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Lonzo Ball,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
Vincent Williams Jr,Memphis Grizzlies @ Cleveland Cavaliers,2025-11-15T22:10:00Z,player_double_double,,fanduel,2025-11-15T14:55:34Z,2025-11-15T14:56:17Z,,
