player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Mike Conley,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,2.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-114.0,-114.0
Donte DiVincenzo,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,3.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-104.0,-128.0
Anfernee Simons,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,2.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-180.0,134.0
Julius Randle,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,5.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,118.0,-158.0
Anthony Edwards,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,4.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,116.0,-154.0
Derrick White,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,4.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-158.0,118.0
Jaden McDaniels,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,2.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-102.0,-130.0
Jaylen Brown,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,4.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,114.0,-152.0
Payton Pritchard,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_assists,4.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-136.0,102.0
Rudy Gobert,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Julius Randle,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Neemias Queta,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Jaylen Brown,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Naz Reid,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Anthony Edwards,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Derrick White,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Payton Pritchard,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Jaden McDaniels,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Jordan Walsh,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Donte DiVincenzo,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_double_double,,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,,
Neemias Queta,Boston Celtics @ Minnesota Timberwolves,2025-11-29T22:10:00Z,player_points,8.5,fanduel,2025-11-29T14:55:23Z,2025-11-29T14:56:29Z,-136.0,102.0
