player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
LaMelo Ball,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,8.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,111.0,-146.0
Andrew Nembhard,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,6.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-148.0,112.0
Pascal Siakam,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,4.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,112.0,-148.0
Miles Bridges,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,3.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-110.0,-120.0
Kon Knueppel,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,2.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,-151.0,114.0
Jarace Walker,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,2.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,121.0,-160.0
Bennedict Mathurin,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_assists,2.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,135.0,-179.0
Ryan Kalkbrenner,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_blocks,2.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,146.0,-196.0
Miles Bridges,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_blocks,0.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,107.0,-143.0
Pascal Siakam,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_blocks,0.5,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,109.0,-145.0
LaMelo Ball,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_double_double,,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,,
Miles Bridges,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_double_double,,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,,
Andrew Nembhard,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_double_double,,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,,
Pascal Siakam,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_double_double,,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,,
Ryan Kalkbrenner,Charlotte Hornets @ Indiana Pacers,2025-11-20T00:00:00Z,player_double_double,,draftkings,2025-11-19T14:54:30Z,2025-11-19T14:55:50Z,,
