player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,3.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,134.0,-180.0
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-114.0,-114.0
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,5.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,118.0,-158.0
Anthony Black,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,3.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,128.0,-172.0
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-162.0,122.0
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,114.0,-152.0
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,102.0,-136.0
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-152.0,114.0
Wendell Carter Jr,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Tristan da Silva,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Goga Bitadze,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Jonathan Isaac,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Al Horford,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_double_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Moses Moody,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,11.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-110.0,-120.0
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,19.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-132.0,100.0
Tristan da Silva,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,12.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-104.0,-128.0
Will Richard,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,8.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-102.0,-130.0
Goga Bitadze,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,5.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,104.0,-138.0
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,23.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-125.0,-106.0
Al Horford,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,5.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,104.0,-138.0
Anthony Black,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,11.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-114.0,-114.0
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,7.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-110.0,-120.0
Jonathan Isaac,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-106.0,-122.0
Wendell Carter Jr,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,12.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-120.0,-110.0
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,26.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-114.0,-114.0
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,13.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-118.0,-112.0
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,18.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-114.0,-114.0
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,7.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-104.0,-128.0
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points,11.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-122.0,-108.0
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,21.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-128.0,-104.0
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,18.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-125.0,-106.0
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,34.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-125.0,-106.0
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,19.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-130.0,-102.0
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,28.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-108.0,-122.0
Anthony Black,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,18.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-108.0,-122.0
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,31.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-106.0,-125.0
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_points_rebounds_assists,35.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-118.0,-112.0
Jonathan Isaac,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,5.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,128.0,-172.0
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-118.0,-110.0
Gary Payton II,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-180.0,134.0
Al Horford,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,128.0,-172.0
Wendell Carter Jr,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,8.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,102.0,-136.0
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,5.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-132.0,100.0
Moses Moody,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,3.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,116.0,-154.0
Anthony Black,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,3.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,110.0,-146.0
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,5.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-148.0,112.0
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,102.0,-136.0
Goga Bitadze,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-118.0,-112.0
Will Richard,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-172.0,128.0
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,3.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-136.0,102.0
Tristan da Silva,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-162.0,122.0
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,3.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-125.0,-106.0
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_rebounds,6.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:52:03Z,-132.0,100.0
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_steals,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,152.0,-200.0
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_steals,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,148.0,-200.0
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_steals,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-106.0,-125.0
Jalen Suggs,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-174.0,130.0
Tristan da Silva,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,158.0,-215.0
Al Horford,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,182.0,-250.0
Brandin Podziemski,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,118.0,-158.0
Stephen Curry,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,4.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,104.0,-138.0
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-130.0,-102.0
Buddy Hield,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,-104.0,-128.0
Anthony Black,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,164.0,-225.0
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,140.0,-188.0
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,138.0,-186.0
Will Richard,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,1.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,164.0,-225.0
Moses Moody,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_threes,2.5,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,148.0,-200.0
Franz Wagner,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_triple_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_triple_double,,fanduel,2025-11-18T14:55:35Z,2025-11-18T14:53:21Z,,
Draymond Green,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,5.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,116.0,-152.0
Desmond Bane,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,-150.0,114.0
Jimmy Butler,Golden State Warriors @ Orlando Magic,2025-11-19T00:10:00Z,player_assists,4.5,draftkings,2025-11-18T14:54:35Z,2025-11-18T14:55:53Z,-142.0,108.0
