player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Desmond Bane,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,5.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,-130.0,-102.0
Jalen Suggs,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,4.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,100.0,-132.0
Egor Demin,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,4.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,102.0,-136.0
Terance Mann,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,3.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,110.0,-146.0
Nicolas Claxton,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,3.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,122.0,-162.0
Franz Wagner,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,5.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,114.0,-152.0
Michael Porter Jr,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_assists,2.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:54:26Z,110.0,-146.0
Nicolas Claxton,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_blocks,1.5,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,148.0,-200.0
Wendell Carter Jr,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Nicolas Claxton,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Franz Wagner,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Michael Porter Jr,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Desmond Bane,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Jalen Suggs,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Noah Clowney,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
Egor Demin,Brooklyn Nets @ Orlando Magic,2025-11-15T00:10:00Z,player_double_double,,fanduel,2025-11-14T14:53:55Z,2025-11-14T14:55:40Z,,
