player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Immanuel Quickley,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,5.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-149.0,113.0
Scottie Barnes,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,4.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-132.0,100.0
Egor Demin,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,4.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-130.0,-101.0
Jamal Shead,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,4.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-111.0,-119.0
R.J. Barrett,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,4.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,118.0,-156.0
Brandon Ingram,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,4.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,125.0,-165.0
Nicolas Claxton,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,3.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-119.0,-110.0
Terance Mann,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,3.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,107.0,-141.0
Michael Porter Jr,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,2.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,105.0,-139.0
Jakob Poeltl,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,1.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-184.0,139.0
Noah Clowney,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_assists,1.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-106.0,-124.0
Nicolas Claxton,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_blocks,1.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,125.0,-166.0
Scottie Barnes,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_blocks,1.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,144.0,-192.0
Jakob Poeltl,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_blocks,0.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,-162.0,121.0
Michael Porter Jr,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_blocks,0.5,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,179.0,-243.0
Nicolas Claxton,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
Scottie Barnes,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
Jakob Poeltl,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
Michael Porter Jr,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
Brandon Ingram,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
Immanuel Quickley,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
R.J. Barrett,Toronto Raptors @ Brooklyn Nets,2025-11-12T00:30:00Z,player_double_double,,draftkings,2025-11-11T14:54:41Z,2025-11-11T14:55:35Z,,
