player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Devin Booker,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,7.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-119.0,-108.0
Chris Paul,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,6.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,114.0,-148.0
Grayson Allen,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,3.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-156.0,120.0
Collin Gillespie,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,3.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-150.0,115.0
Bradley Beal,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,3.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,115.0,-149.0
Jalen Green,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,2.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-136.0,105.0
Royce O'Neale,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,2.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-129.0,100.0
Ivica Zubac,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_assists,2.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-103.0,-126.0
Ivica Zubac,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_blocks,1.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,165.0,-222.0
Mark Williams,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_blocks,0.5,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,-224.0,166.0
Ivica Zubac,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_double_double,,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,,
Mark Williams,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_double_double,,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,,
Devin Booker,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_double_double,,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,,
John Collins,Los Angeles Clippers @ Phoenix Suns,2025-11-07T02:00:00Z,player_double_double,,draftkings,2025-11-06T14:55:16Z,2025-11-06T14:55:43Z,,
