player,game,game_time,market,line,bookmaker,bookmaker_last_update,market_last_update,over_odds,under_odds
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,6.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-136.0,102.0
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,5.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,102.0,-136.0
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,4.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-136.0,102.0
Cole Anthony,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,4.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,120.0,-160.0
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,4.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,122.0,-162.0
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,3.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-128.0,-104.0
Tre Mann,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_assists,3.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-114.0,-114.0
Ryan Kalkbrenner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_blocks,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-138.0,104.0
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_blocks,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,178.0,-245.0
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_blocks,1.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-178.0,132.0
Giannis Antetokounmpo,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Miles Bridges,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Moussa Diabate,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Kon Knueppel,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Myles Turner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Ryan Kalkbrenner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Ryan Rollins,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Collin Sexton,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
Cole Anthony,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_double_double,,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,,
A.J. Green,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_points,9.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-102.0,-130.0
Ryan Kalkbrenner,Milwaukee Bucks @ Charlotte Hornets,2025-11-13T00:10:00Z,player_points,8.5,fanduel,2025-11-12T14:55:30Z,2025-11-12T14:55:14Z,-114.0,-114.0
